---
season: 2021-22
division: d1
gender: women
description: schedule/scoreboard from team websites
updated: 2022-01-21
past: 189 (4%)
today: 48 (1%)
future: 3671 (77%)
completed: 161 (68%)
postponed: 14 (6%)
cancelled: 13 (5%)
unreported: 49 (21%)
total: 4784
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
 ALST	  9458	2022-03-30	2:30pm 	W	  	ALST 	at	  	UNA  	 	   	 	 	d1     		2022-03-30T18:30Z		   	1:30 pm	Florence, AL				[History](/sports/womens-tennis/opponent-history/university-of-north-alabama/143)
  UNA	  3555	2022-03-30	3:00pm 	W	  	ALST 	at	  	UNA  	 	   	 	 	d1     		2022-03-30T19:00Z		   	2 PM	Florence, AL				[History](/sports/womens-tennis/opponent-history/alabama-state-university/73)
  CIN	  7996	2022-03-30	3:00pm 	W	  	NKU  	at	  	CIN  	 	   	 	 	d1     		2022-03-30T19:00Z		   	3 P.M.	Cincinnati, OH	[Trabert-Talbert Tennis Center](/facilities/?id=1007)			[History](/sports/womens-tennis/opponent-history/northern-kentucky-university/49)
 QUIN	 19847	2022-03-30	3:00pm 	W	  	QUIN 	at	  	UMASS	 	   	 	 	d1     		2022-03-30T19:00Z		   	3:00 PM	Amherst, MA				[History](/sports/womens-tennis/opponent-history/university-of-massachusetts/143)
 MONM	 18098	2022-03-30	3:00pm 	W	  	RIDER	at	  	MONM 	 	   	 	C	d1     		2022-03-30T19:00Z		   	3:00 PM	West Long Branch, NJ	[Outdoor Tennis Complex](/facilities/?id=9)			[History](/sports/womens-tennis/opponent-history/rider-university/71)
  DSU	  6627	2022-03-30	3:30pm 	W	  	HRTCC	at	  	DSU  	 	   	 	 	juco/d1		2022-03-30T19:30Z		   	3:30 PM					[History](/sports/womens-tennis/opponent-history/harford-community-college/338)
IUPUI	 15257	2022-03-30	4:00pm 	W	  	IUPUI	at	  	BUTL 	 	   	 	 	d1     		2022-03-30T20:00Z		   	4:00 P.M.	Indianapolis, IN				[History](/sports/womens-tennis/opponent-history/butler-university/32)
 BUTL	 12455	2022-03-30	5:00pm 	W	  	IUPUI	at	  	BUTL 	 	   	 	 	d1     		2022-03-30T21:00Z		   	5 PM	Indianapolis, IN				[History](/sports/womens-tennis/opponent-history/iupui/186)
  SOU	  5359	2022-03-30	5:00pm 	W	  	SOU  	at	  	SELU 	 	   	 	 	d1     		2022-03-30T21:00Z		   	4:00 PM	Hammond, LA				[History](/sports/womens-tennis/opponent-history/southeastern-louisiana-university/178)
  DEL	 29399	2022-03-31	TBA    	W	  	DEL  	at	  	CHSO 	 	   	 	 	d1     		                 		   		North Charleston, SC				[History](/sports/womens-tennis/opponent-history/charleston-southern-university/41)
 CHSO	 13321	2022-03-31	12:00pm	W	  	DEL  	at	  	CHSO 	 	   	 	 	d1     		2022-03-31T16:00Z		   	Noon	Charleston, SC	[Gary Clark Banks Sr. Tennis Center](/facilities/?id=9)			[History](/sports/womens-tennis/opponent-history/university-of-delaware/172)
  ORE	 21484	2022-03-31	2:00pm 	W	  	ORE  	  	  	BYU  	 	   	 	 	d1     		2022-03-31T18:00Z		PT 	11:00 AM PT	Provo, UT				
  LOY	 15321	2022-03-31	3:00pm 	W	  	HOF  	at	  	LOY  	 	   	 	 	d1     		2022-03-31T19:00Z		   	3:00 p.m.	Baltimore, MD	[McClure Tennis Center at Ridley Athletic Complex](/facilities/?id=5)			
 PROV	 10693	2022-03-31	3:00pm 	W	  	PROV 	at	  	BENT 	 	   	 	 	d1/d2  		2022-03-31T19:00Z		   	3:00 P.M.	Waltham, MA				
   MD	 12904	2022-03-31	4:00pm 	W	  	MD   	at	  	WIS  	 	   	 	C	d1     		2022-03-31T20:00Z		   	4:00 PM	Madison, WI				
  WIS	 13932	2022-03-31	5:00pm 	W	  	MD   	at	  	WIS  	 	   	 	C	d1     		2022-03-31T21:00Z		   	4 PM	Madison, WI	Nielsen Tennis Stadium			[Live Stats](http://sidearmstats.com/wisconsin/wten/)
 WAKE	 12570	2022-04-01	5:00pm 	W	 3	UNC  	at	  	WAKE 	 	   	 	C	d1     		2022-04-01T21:00Z		   	5:00 PM	Winston-Salem, NC	[Wake Forest Tennis Center](/facilities/?id=8)			[Watch](https://web.playsight.com/facility/wake-forest-university-tennis/home) [Live Stats](https://sidearmstats.com/wakeforest/wten/)
  UGA	 23017	2022-04-01	12:00pm	W	 4	UGA  	at	  	MIZZ 	 	   	 	C	d1     		2022-04-01T16:00Z		   	12:00 PM	Columbia, MO				
 MIZZ	 23650	2022-04-01	1:00pm 	W	 4	UGA  	at	  	MIZZ 	 	   	 	C	d1     		2022-04-01T17:00Z		   	12 p.m.	Columbia, MO	[Mizzou Tennis Complex](/facilities/?id=13)			
 WASH	 20370	2022-04-01	4:30pm 	W	  	WASH 	at	 5	UCLA 	 	   	 	 	d1     		2022-04-01T20:30Z		PT 	1:30 PM PT	Los Angeles, CA				
 DUKE	 20382	2022-04-01	5:00pm 	W	 6	DUKE 	at	 8	NCST 	 	   	 	C	d1     		2022-04-01T21:00Z		   	5 p.m.	Raleigh, NC				
  CAL	 33149	2022-04-01	4:30pm 	W	 9	CAL  	at	  	AZST 	 	   	 	C	d1     		2022-04-01T20:30Z		PT 	1:30 PM PT	Tempe, AZ				
 MICH	 20919	2022-04-01	4:00pm 	W	14	MICH 	at	10	OSU  	 	   	 	C	d1     		2022-04-01T20:00Z		   	4:00 PM	Columbus, OH				
  AUB	 20283	2022-04-01	6:00pm 	W	25	AUB  	at	13	A&M  	 	   	 	C	d1     		2022-04-01T22:00Z		   	5:00 PM	Bryan-College Station, TX				[History](/sports/womens-tennis/opponent-history/texas-am-university/151)
 STAN	 36978	2022-04-01	4:30pm 	W	16	STAN 	at	  	ARIZ 	 	   	 	C	d1     		2022-04-01T20:30Z		PT 	1:30 PM PT	Tucson, AZ				[History](/sports/womens-tennis/opponent-history/university-of-arizona/3087)
 WAST	 13753	2022-04-01	4:30pm 	W	  	WAST 	at	17	USC  	 	   	 	 	d1     		2022-04-01T20:30Z		PT 	1:30 PM PT	Los Angeles, CA				[History](/sports/womens-tennis/opponent-history/university-of-southern-california/78)
  TCU	 17488	2022-04-01	3:30pm 	W	18	OKLA 	at	  	TCU  	 	   	 	C	d1     		2022-04-01T19:30Z		   	2:30 PM	Fort Worth, TX				[History](/sports/womens-tennis/opponent-history/university-of-oklahoma/47)
  FLA	 24700	2022-04-01	       	W	20	FLA  	at	  	UK   	 	   	 	C	d1     		                 		   		Lexington, KY				
   UK	  9478	2022-04-01	12:00pm	W	20	FLA  	at	  	UK   	 	   	 	 	d1     		2022-04-01T16:00Z		   	12 p.m.	Lexington, KY	[Hilary J. Boone Tennis Complex](/facilities/?id=129)			[Live Stats](http://www.sidearmstats.com/ukentucky/tennis/xlive.htm)
 BAMA	 13283	2022-04-01	6:00pm 	W	  	BAMA 	at	21	LSU  	 	   	 	 	d1     		2022-04-01T22:00Z		CT 	5 p.m. CT	Baton Rouge, LA				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=381888)
 TENN	 22482	2022-04-01	2:00pm 	W	22	TENN 	at	  	ARK  	 	   	 	C	d1     		2022-04-01T18:00Z		CT 	1 PM CT / 2 PM	Fayetteville, AR				
 CLMB	 12520	2022-04-01	TBA    	W	  	CLMB 	vs	24	MIA  	 	   	N	 	d1     		                 		   		Miami Gardens, FL	Hard Rock Stadium			
  NIU	 15482	2022-04-01	2:00pm 	W	24	MIA  	at	  	NIU  	 	   	 	 	d1     		2022-04-01T18:00Z		CT 	1 p.m. CT	DeKalb, IL				[History](/sports/womens-tennis/opponent-history/miami-university-oh-/166)
 BALL	 10025	2022-04-01	TBA    	W	  	BALL 	at	  	EMICH	 	   	 	 	d1     		                 		   		Ypsilanti, MI				
  NEV	 10776	2022-04-01	TBA    	W	  	BOISE	at	  	NEV  	 	   	 	C	d1     		                 		   		Reno, NV	[McArthur Tennis Center](/facilities/?id=15)			[History](/sports/womens-tennis/opponent-history/boise-state-university/7)
 CAMP	206040	2022-04-01	1:00   	W	  	CAMP 	at	  	RAD  	 	   	 	C	d1     		                 		   		Radford, VA				
 COPP	  8666	2022-04-01	       	W	  	COPP 	at	  	HOW  	 	   	 	 	d1     		                 		   		Washington, DC				[History](/sports/womens-tennis/opponent-history/howard-university/16)
  HOW	  9038	2022-04-01	TBD    	W	  	COPP 	at	  	HOW  	 	   	 	C	d1     		                 		   		Washington, DC	Banneker Recreation Center			[History](/sports/womens-tennis/opponent-history/coppin-state-university/19)
  FIU	 10249	2022-04-01	       	W	  	FIU  	at	  	USF  	 	   	 	 	d1     		                 		   		Tampa, FL				[History](/sports/womens-tennis/opponent-history/university-of-south-florida/361)
 GONZ	  8184	2022-04-01	TBD    	W	  	GONZ 	at	  	SF   	 	   	 	C	d1     		                 		   		San Francisco, CA				[History](/sports/womens-tennis/opponent-history/university-of-san-francisco/115)
 SALA	  9759	2022-04-01	TBA    	W	  	SALA 	at	  	TROY 	 	   	 	 	d1     		                 		   		Troy, AL				[History](/sports/womens-tennis/opponent-history/troy-university/2)
 SCAR	 16717	2022-04-01	TBA    	W	  	SCAR 	at	  	VANDY	 	   	 	C	d1     		                 		   		Nashville, TN				[History](/sports/womens-tennis/opponent-history/vanderbilt-university/126)
SE MO	 17132	2022-04-01	TBA    	W	  	SE MO	at	  	UTM  	 	   	 	C	d1     		                 		   		Martin, TN				[History](/sports/womens-tennis/opponent-history/university-of-tennessee-at-martin/8)
  TOL	 21313	2022-04-01	TBD    	W	  	TOL  	at	  	BUFF 	 	   	 	C	d1     		                 		   		Buffalo, NY				
  ORU	  7401	2022-04-01	TBA    	W	  	TULSA	at	  	ORU  	 	   	 	 	d1     		                 		   		Tulsa, OK	[Bernis Duke Tennis Center](/facilities/?id=12)			[History](/sports/womens-tennis/opponent-history/university-of-tulsa/28)
  UND	 12319	2022-04-01	TBA    	W	  	UND  	at	  	SDAK 	 	   	 	C	d1     		                 		   		Vermillion, SD				
 CCAR	 21472	2022-04-01	10:00am	W	  	ULM  	at	  	CCAR 	 	   	 	C	d1     		2022-04-01T14:00Z	2022 Spring Schedule	ET 	10 a.m. ET	Conway, SC	Stevens Tennis Complex			
  ULM	 14314	2022-04-01	11:00am	W	  	ULM  	at	  	CCAR 	 	   	 	C	d1     		2022-04-01T15:00Z		   	10 A.M.	Conway, SC				
  UNF	 17884	2022-04-01	11:00am	W	  	UNF  	at	  	JVST 	 	   	 	C	d1     		2022-04-01T15:00Z		   	11 a.m.	Jacksonville, AL				[History](/sports/womens-tennis/opponent-history/jacksonville-state-university/196)
  USM	  9421	2022-04-01	11:00am	W	  	USM  	at	  	LT   	 	   	 	C	d1     		2022-04-01T15:00Z		   	10 A.M.	Ruston, LA				[History](/sports/womens-tennis/opponent-history/louisiana-tech/229)
   GW	 13386	2022-04-01	11:00am	W	  	VCU  	at	  	GW   	 	   	 	C	d1     		2022-04-01T15:00Z		   	11:00 a.m.	Washington, DC	[Southeast Tennis and Learning Center (SETLC)](https://dpr.dc.gov/page/southeast-tennis-and-learning-center-setlc)			
 CHAR	 16229	2022-04-01	12:00pm	W	  	CHAR 	at	  	ETSU 	 	   	 	 	d1     		2022-04-01T16:00Z		   	12:00 PM	Johnson City, TN				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=382269) [History](/sports/womens-tennis/opponent-history/east-tennessee-state-university/165)
DRAKE	 12406	2022-04-01	12:00pm	W	  	DRAKE	at	  	VALPO	 	   	 	 	d1     		2022-04-01T16:00Z		   	11am	Valparaiso, IN				[History](/sports/womens-tennis/opponent-history/valparaiso-university/39)
 MURR	 10114	2022-04-01	12:00pm	W	  	MURR 	at	  	BEL  	 	   	 	C	d1     		2022-04-01T16:00Z		   	11 a.m.	Nashville, TN				[History](/sports/womens-tennis/opponent-history/belmont-university/169)
 MONT	  5162	2022-04-01	12:00pm	W	  	NAU  	at	  	MONT 	 	   	 	C	d1     		2022-04-01T16:00Z		   	10 AM	Missoula, MT	[PEAK Racquet Club](/facilities/?id=13)			
 MTST	  6070	2022-04-01	12:00pm	W	  	NAU  	at	  	MTST 	 	   	 	C	d1     		2022-04-01T16:00Z		   	10 a.m.	BOZEMAN				[History](/sports/womens-tennis/opponent-history/northern-arizona-university/16)
  SJU	 13362	2022-04-01	12:00pm	W	  	NOVA 	at	  	SJU  	 	   	 	C	d1     		2022-04-01T16:00Z		   	12 p.m.	Queens, NY	USTA National Tennis Center			[History](/sports/womens-tennis/opponent-history/villanova-university/96)
 RICE	 25178	2022-04-01	12:00pm	W	  	RICE 	at	  	USF  	 	   	 	 	d1     		2022-04-01T16:00Z		   	11 AM	Tampa, FL				[History](/sports/womens-tennis/opponent-history/university-of-south-florida/334)
EMICH	 13200	2022-04-01	1:00pm 	W	  	BALL 	at	  	EMICH	 	   	 	 	d1     		2022-04-01T17:00Z		   	1 p.m.	Ypsilanti, MI	[The Chippewa Club](/facilities/?id=38)			[History](/sports/womens-tennis/opponent-history/ball-state-university/6)
  UCA	 10042	2022-04-01	1:00pm 	W	  	BELL 	at	  	UCA  	 	   	 	C	d1     		2022-04-01T17:00Z		   	Noon	Conway, AR	UCA Tennis Courts			[History](/sports/womens-tennis/opponent-history/bellarmine-university/349)
  WMU	 13704	2022-04-01	1:00pm 	W	  	BG   	at	  	WMU  	 	   	 	C	d1     		2022-04-01T17:00Z		   	1:00 PM		[Sorensen Courts/West Hills Athletic Club](/facilities/?id=9)			
MIAOH	 16857	2022-04-01	1:00pm 	W	  	MIAOH	at	  	NIU  	 	   	 	C	d1     		2022-04-01T17:00Z		   	1 p.m.	DeKalb, IL				[History](/sports/womens-tennis/opponent-history/northern-illinois-university/110)
 STET	 14084	2022-04-01	1:00pm 	W	  	STET 	at	  	LIP  	 	   	 	 	d1     		2022-04-01T17:00Z		   	1 pm	Nashville, TN				[History](/sports/womens-tennis/opponent-history/lipscomb-university/26)
 NOVA	 14647	2022-04-01	1:45pm 	W	  	NOVA 	at	  	SJU  	 	   	 	 	d1     		2022-04-01T17:45Z		   	1:45 PM	Queens, NY				
BOISE	 18722	2022-04-01	2:00pm 	W	  	BOISE	at	  	NEV  	 	   	 	C	d1     		2022-04-01T18:00Z		MT 	12 p.m. MT	Reno, NV				
  RAD	 12175	2022-04-01	2:00pm 	W	  	CAMP 	at	  	RAD  	 	   	 	 	d1     		2022-04-01T18:00Z		   	2:00 PM	Radford, VA	[Radford Tennis Complex](/facilities/?id=116)			[History](/sports/womens-tennis/opponent-history/campbell-university/74)
   SF	  7115	2022-04-01	2:00pm 	W	  	GONZ 	at	  	SF   	 	   	 	 	d1     		2022-04-01T18:00Z		   	11:00 a.m.	San Francisco				[History](/sports/womens-tennis/opponent-history/gonzaga-university/15)
 WICH	 14995	2022-04-01	2:00pm 	W	  	HOU  	at	  	WICH 	 	   	 	 	d1     		2022-04-01T18:00Z		   	1:00 PM	Wichita, KS	[Coleman Tennis Complex](/facilities/?id=4)			[Live Stats](http://statb.us/b/381113) [History](/sports/womens-tennis/opponent-history/university-of-houston/269)
RIDER	 10366	2022-04-01	2:00pm 	W	  	LIU  	at	  	RIDER	 	   	 	 	d1     		2022-04-01T18:00Z		   	2:00 PM	Lawrenceville, NJ				[History](/sports/womens-tennis/opponent-history/liu/375)
 NICH	  9259	2022-04-01	2:00pm 	W	  	NICH 	at	  	IWORD	 	   	 	C	d1     		2022-04-01T18:00Z		   	1 p.m.	San Antonio, TX				[History](/sports/womens-tennis/opponent-history/university-of-the-incarnate-word/62)
 PORT	 11126	2022-04-01	2:00pm 	W	  	PORT 	at	  	SCLAR	 	   	 	C	d1     		2022-04-01T18:00Z		   	11:00 AM	Santa Clara, CA	Degheri Tennis Center			
  RUT	 12885	2022-04-01	2:00pm 	W	  	RUT  	at	  	MINN 	 	   	 	C	d1     		2022-04-01T18:00Z	2022 Spring Schedule	   	2:00 PM	Minneapolis, MN				
 SDAK	  7758	2022-04-01	2:00pm 	W	  	UND  	at	  	SDAK 	 	   	 	C	d1     		2022-04-01T18:00Z		   	1 p.m.	Vermillion, SD	[USD Tennis Courts](/facilities/?id=7)			
  WCU	 14158	2022-04-01	2:00pm 	W	  	WCU  	at	  	SAM  	 	   	 	C	d1     		2022-04-01T18:00Z		   	2:00 PM	Birmingham, AL				[History](/sports/womens-tennis/opponent-history/samford-university/72)
 CSLB	  7387	2022-04-01	3:00pm 	W	  	CSLB 	at	  	CPOLY	 	   	 	 	d1     		2022-04-01T19:00Z		   	12:00 P.M.	San Luis Obispo, CA				[History](/sports/womens-tennis/opponent-history/cal-poly/62)
  HAW	 27040	2022-04-01	3:00pm 	W	  	HAW  	at	  	UCSB 	 	   	 	C	d1     		2022-04-01T19:00Z		HT 	9:00 a.m. HT	Santa Barbara, CA				[History](/sports/womens-tennis/opponent-history/university-of-california-santa-barbara/9)
  UNA	  3556	2022-04-01	3:00pm 	W	  	LIB  	at	  	UNA  	 	   	 	C	d1     		2022-04-01T19:00Z		   	2 PM	Florence, AL				[History](/sports/womens-tennis/opponent-history/liberty-university/158)
  SYR	 14419	2022-04-01	3:00pm 	W	  	LOU  	at	  	SYR  	 	   	 	C	d1     		2022-04-01T19:00Z		   	3 PM		[Drumlins Country Club](/facilities/?id=4)			
  OAK	  8952	2022-04-01	3:00pm 	W	  	OAK  	at	  	CLEV 	 	   	 	C	d1     		2022-04-01T19:00Z		   	3 p.m.	Cleveland, OH				[History](/sports/womens-tennis/opponent-history/cleveland-state-university/34)
 JOES	  8195	2022-04-01	3:00pm 	W	  	RICH 	at	  	JOES 	 	   	 	C	d1     		2022-04-01T19:00Z		   	3:00 PM	SJU Tennis Complex				[History](/sports/womens-tennis/opponent-history/university-of-richmond/241)
 TROY	  9100	2022-04-01	3:00pm 	W	  	SALA 	at	  	TROY 	 	   	 	 	d1     		2022-04-01T19:00Z		   	2 p.m.	Troy, AL	[Lunsford Tennis Complex](/facilities/?id=9)			[History](/sports/womens-tennis/opponent-history/university-of-south-alabama/17)
TULSA	 14506	2022-04-01	3:00pm 	W	  	TULSA	at	  	ORU  	 	   	 	 	d1     		2022-04-01T19:00Z		   	2:00 PM	Tulsa, OK				[History](/sports/womens-tennis/opponent-history/oral-roberts-university/7)
 JVST	  6517	2022-04-01	3:00pm 	W	  	UNF  	at	  	JVST 	 	   	 	 	d1     		2022-04-01T19:00Z		   	2 P.M.	JACKSONVILLE	[JSU Tennis Courts](/facilities/?id=6)			
  UNO	 11443	2022-04-01	3:00pm 	W	  	UNO  	at	  	A&MCC	 	   	 	C	d1     		2022-04-01T19:00Z		   	2 p.m.	Corpus Christi, TX				[History](/sports/womens-tennis/opponent-history/texas-am-corpus-christi/70)
   LT	 10669	2022-04-01	3:00pm 	W	  	USM  	at	  	LT   	 	   	 	C	d1     		2022-04-01T19:00Z		   	2 p.m.	Ruston, LA	[LA Tech Tennis Complex](/facilities/?id=11)			
 MRSH	  8338	2022-04-01	3:30pm 	W	  	MTSU 	at	  	MRSH 	 	   	 	 	d1     		2022-04-01T19:30Z		   	3:30 PM	Huntington, WV				[History](/sports/womens-tennis/opponent-history/middle-tennessee/32)
  ORE	 21485	2022-04-01	3:30pm 	W	  	ORE  	  	  	UTAH 	 	   	 	 	d1     		2022-04-01T19:30Z		PT 	12:30 PM PT	Salt Lake City, UT				
 UTAH	 20796	2022-04-01	3:30pm 	W	  	ORE  	at	  	UTAH 	 	   	 	C	d1     		2022-04-01T19:30Z		MT 	1:30 PM MT	Salt Lake City, UT				[Watch](https://utahutes.com/sports/2018/2/16/tennis-video-streaming.aspx) [Live Stats](http://statb.us/b/381312) [History](/sports/womens-tennis/opponent-history/university-of-oregon/42)
 MINN	 19413	2022-04-01	3:30pm 	W	  	RUT  	at	  	MINN 	 	   	 	C	d1     		2022-04-01T19:30Z		   	2:30 PM		[Baseline Tennis Center](http://www.baselinetc.com/)			
  ILL	 23633	2022-04-01	4:00pm 	W	  	ILL  	at	  	IOWA 	 	   	 	C	d1     		2022-04-01T20:00Z		   	3:00 PM	Iowa City, IA				[History](/sports/womens-tennis/opponent-history/university-of-iowa/29)
   BC	 23880	2022-04-01	4:00pm 	W	  	ND   	at	  	BC   	 	   	 	 	d1     		2022-04-01T20:00Z		   	4:00 PM	Weymouth, MA				
  UTM	  4320	2022-04-01	4:00pm 	W	  	SE MO	at	  	UTM  	 	   	 	 	d1     		2022-04-01T20:00Z		   	3:00 p.m.	Martin, TN	[Skyhawk Tennis Complex](/facilities/?id=10)			
 LOYM	 14162	2022-04-01	4:00pm 	W	  	SMARY	at	  	LOYM 	 	   	 	C	d3/d1  		2022-04-01T20:00Z		   	1:00 PM	LMU TENNIS CENTER				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=383149) [History](/sports/womens-tennis/opponent-history/saint-marys-college/9)
WEBER	  7600	2022-04-01	4:00pm 	W	  	WEBER	at	  	UCD  	 	   	 	 	d1     		2022-04-01T20:00Z		   	2:00 PM	Davis, CA				
 MTSU	  8783	2022-04-01	4:30pm 	W	  	MTSU 	at	  	MRSH 	 	   	 	 	d1     		2022-04-01T20:30Z		   	3:30 p.m.	Huntington, W.Va.	[Brian David Fox Tennis Center](https://herdzone.com/facilities/brian-david-fox-tennis-center/8)			[History](/sports/womens-tennis/opponent-history/marshall-university/7)
  KSU	 16853	2022-04-01	5:00pm 	W	  	ISU  	at	  	KSU  	 	   	 	C	d1     		2022-04-01T21:00Z	2022 Spring Schedule	   	4 PM	Manhattan, KS				[Live Stats](https://sidearmstats.com/kstate/wten/xlive.htm) [History](/sports/womens-tennis/opponent-history/iowa-state-university/33)
 SMCC	 10361	2022-04-01	5:00pm 	W	  	SMCC 	at	  	LOYM 	 	   	 	 	d1     		2022-04-01T21:00Z		   	2:00 PM	Los Angeles, CA				[History](/sports/womens-tennis/opponent-history/loyola-marymount-university/37)
  UCD	 19891	2022-04-01	5:00pm 	W	  	WEBER	at	  	UCD  	 	   	 	 	d1     		2022-04-01T21:00Z		   	2 p.m.	Davis, CA	[Marya Welch Tennis Center](/facilities/?id=11)			
  UCI	 10979	2022-04-01	5:00pm 	W	  	WESTM	at	  	UCI  	 	   	 	 	naia/d1		2022-04-01T21:00Z		   	2:00 PM	Irvine, CA				
  WVU	 18663	2022-04-01	5:00pm 	W	  	WVU  	at	  	KAN  	 	   	 	 	d1     		2022-04-01T21:00Z		   	5 p.m.	Lawrence, KS				
 MARQ	  9021	2022-04-01	6:00pm 	W	  	CRE  	at	  	MARQ 	 	   	 	 	d1     		2022-04-01T22:00Z		CT 	5 P.M. CT	Milwaukee, WI	[Helfaer Tennis & Recreation Center](/facilities/?id=5)			[Live Stats](https://sidearmstats.com/marquette/wten/) [History](/sports/womens-tennis/opponent-history/creighton-university/37)
   NW	 19736	2022-04-01	6:00pm 	W	  	NW   	at	  	NEB  	 	   	 	C	d1     		2022-04-01T22:00Z		CT 	5 p.m. CT	Lincoln, NE				
  TTU	 18652	2022-04-01	6:00pm 	W	  	OKST 	at	  	TTU  	 	   	 	C	d1     		2022-04-01T22:00Z		   	5 p.m.	Lubbock, TX	[McLeod Tennis Center](/facilities/?id=10)			[History](/sports/womens-tennis/opponent-history/oklahoma-state/339)
EMICH	 13201	2022-04-01	7:30pm 	W	  	WSU  	at	  	EMICH	 	   	 	 	d2/d1  		2022-04-01T23:30Z		   	7:30 p.m.	Ypsilanti, MI	[The Chippewa Club](/facilities/?id=38)			[History](/sports/womens-tennis/opponent-history/wayne-state-university/30)
 SMCC	 10362	2022-04-02	3:00pm 	W	  	SMCC 	at	 2	PEPP 	 	   	 	 	d1     		2022-04-02T19:00Z		   	12:00 PM	Malibu, CA				[History](/sports/womens-tennis/opponent-history/pepperdine-university/35)
 WAST	 14844	2022-04-02	3:00pm 	W	  	WAST 	at	 5	UCLA 	 	   	 	 	d1     		2022-04-02T19:00Z		PT 	12:00 PM PT	Los Angeles, CA				[History](/sports/womens-tennis/opponent-history/ucla/77)
   VT	 24523	2022-04-02	12:00pm	W	 7	UVA  	at	  	VT   	 	   	 	C	d1     		2022-04-02T16:00Z		   	Noon	Blacksburg, VA	[Burrows-Burleson Tennis Center](/facilities/?id=7)			[Live Stats](/sports/2019/1/24/womens-tennis-live-stats.aspx)
  CAL	 33150	2022-04-02	3:00pm 	W	 9	CAL  	at	  	ARIZ 	 	   	 	C	d1     		2022-04-02T19:00Z		PT 	12:00 PM PT	Tucson, AZ				
 TULN	 18472	2022-04-02	1:00pm 	W	  	TULN 	at	15	FSU  	 	   	 	 	d1     		2022-04-02T17:00Z		   	12:00 P.M.	Tallahassee, FL				[History](/sports/womens-tennis/opponent-history/florida-state-university/104)
 STAN	 37038	2022-04-02	3:00pm 	W	16	STAN 	at	  	AZST 	 	   	 	C	d1     		2022-04-02T19:00Z		PT 	12:00 PM PT	Tempe, AZ				[History](/sports/womens-tennis/opponent-history/arizona-state-university/3086)
 WASH	 20371	2022-04-02	3:00pm 	W	  	WASH 	at	17	USC  	 	   	 	 	d1     		2022-04-02T19:00Z		PT 	12:00 PM PT	Los Angeles, CA				
 PRIN	 17470	2022-04-02	1:00pm 	W	  	PENN 	at	23	PRIN 	 	   	 	 	d1     		2022-04-02T17:00Z		   	1:00 PM	Princeton, NJ	[Cordish Family Pavilion and Lenz Tennis Center](/facilities/?id=9)			
LAMAR	 21347	2022-04-02	TBA    	W	  	ABCHR	vs	  	LAMAR	 	   	N	C	d1     		                 		   		Beaumont, TX	[Thompson Family Tennis Center](/facilities/?id=6)			[History](/sports/womens-tennis/opponent-history/abilene-christian-university/23)
 ARST	  4870	2022-04-02	       	W	  	ARST 	at	  	TROY 	 	   	 	 	d1     		                 		   		Troy, AL				
  USU	 15040	2022-04-02	       	W	  	BOISE	vs	  	USU  	 	   	N	C	d1     		                 		   		Reno, NV				[History](/sports/womens-tennis/opponent-history/boise-state-university/49)
 CAMP	206041	2022-04-02	1:00   	W	  	CAMP 	at	  	UNCA 	 	   	 	C	d1     		                 		   		Asheville, NC				
  FIU	 10250	2022-04-02	TBA    	W	  	FIU  	vs	  	RICE 	 	   	N	 	d1     		                 		   		Tampa, FL				[History](/sports/womens-tennis/opponent-history/rice-university/5)
BCOOK	  8594	2022-04-02	TBA    	W	  	FLA&M	at	  	BCOOK	 	   	 	C	d1     		                 		   		Daytona Beach, FL				[History](/sports/womens-tennis/opponent-history/florida-am-university/80)
FLA&M	  3679	2022-04-02	       	W	  	FLA&M	at	  	BCOOK	 	   	 	 	d1     		                 		   		Daytona Beach, FL				[History](/sports/womens-tennis/opponent-history/bethune-cookman-university/36)
 GAST	  8222	2022-04-02	TBD    	W	  	GAST 	at	  	TX ST	 	   	 	C	d1     		                 		   		San Marcos, TX				[History](/sports/womens-tennis/opponent-history/texas-state-university/67)
 NOVA	 14648	2022-04-02	       	W	  	LOY  	at	  	NOVA 	 	   	 	 	d1     		                 		   		Villanova, PA				
 SIEN	 16161	2022-04-02	TBA    	W	  	MAR  	at	  	SIEN 	 	   	 	C	d1     		                 		   		Latham, NY	[Tri-City Fitness](/facilities/?id=11)			[History](/sports/womens-tennis/opponent-history/marist-college/21)
  HOW	  9039	2022-04-02	TBD    	W	  	MORG 	at	  	HOW  	 	   	 	C	d1     		                 		   		Washington, DC	Banneker Recreation Center			[History](/sports/womens-tennis/opponent-history/morgan-state-university/21)
 MORG	  5692	2022-04-02	TBA    	W	  	MORG 	at	  	HOW  	 	   	 	C	d1     		                 		   		Washington, DC				[History](/sports/womens-tennis/opponent-history/howard-university/6)
 MURR	 10115	2022-04-02	TBA    	W	  	MURR 	at	  	TNST 	 	   	 	C	d1     		                 		   		Nashville, TN				[History](/sports/womens-tennis/opponent-history/tennessee-state-university/168)
