---
season: d2
gender: women
description: schedule/scoreboard from team websites
updated: 2022-01-21
past: 184 (26%)
today: 3 (0%)
future: 517 (73%)
completed: 156 (83%)
unreported: 31 (17%)
total: 704
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	teamId	opponentId	dualId
ITA	91322	2022-02-18	 3:00pm	W		ARMY                       	at		ROL                        	 	   	 	 	d1/d2  	2022-02-18T20:00Z			5fd9c584-2a17-4722-905b-0b99c55bd8cf
ITA	39759	2022-02-18	 1:00am	W		UIS                        	at		PNW                        	 	   	 	 	d2     	2022-02-18T06:00Z			875154a9-69b5-403e-8a3c-f8ae83bce463
ITA	68142	2022-02-18	11:00am	W		HAR                        	vs		TXTYL                      	 	   	N	 	d2     	2022-02-18T16:00Z			20f1bc92-5651-4486-9486-30bbddbd5a80
ITA	44703	2022-02-18	 1:00pm	W		A&MKN                      	at		GCSU                       	 	   	 	 	d2     	2022-02-18T18:00Z			36b4c598-2207-427e-bce0-afb8ac0eff8f
ITA	50142	2022-02-18	 1:00pm	W		FIND                       	at		WSU                        	 	   	 	 	d2     	2022-02-18T18:00Z			0b6d633a-efc3-4eef-b7fc-9bd0822954c6
ITA	39018	2022-02-18	 4:00pm	W		HAR                        	vs		NESU                       	 	   	N	 	d2     	2022-02-18T21:00Z			434a335d-af5b-44b6-98a5-8bf1bdafa31c
ITA	37947	2022-02-18	 6:00pm	W		SALEM                      	at		MERCY                      	 	   	 	 	d2     	2022-02-18T23:00Z			937ab47a-571f-4f8a-8435-10bb570f1164
ITA	47402	2022-02-18	 1:00am	W		UTPB                       	vs		UTRGV                      	 	   	N	 	d2/d1  	2022-02-18T06:00Z			487d147d-07d3-4764-b821-f7d195b1746c
ITA	79219	2022-02-18	 5:00pm	W		UTPB                       	at		TARL                       	 	   	 	 	d2/d1  	2022-02-18T22:00Z			1a429396-dd22-45dc-8991-a06cde9e52ab
ITA	99688	2022-02-18	12:00pm	W		WNMU                       	at		HSIMM                      	 	   	 	 	d2/d3  	2022-02-18T17:00Z			39f87e52-d1d9-4ec9-bd46-dcd6faa29aa0
ITA	58522	2022-02-18	 1:00pm	W		PLN                        	at		CMS                        	 	   	 	 	d2/d3  	2022-02-18T18:00Z			e74f7918-5f53-4b8c-938b-65339fa136d8
ITA	49999	2022-02-18	 5:00pm	W		WNMU                       	at		MCMUR                      	 	   	 	 	d2/d3  	2022-02-18T22:00Z			e26e88d6-9912-430c-a670-35940d560b82
ITA	 6578	2022-02-18	 1:00pm	W		ABRA                       	at		AGSTA                      	 	   	 	 	juco/d2	2022-02-18T18:00Z			55d6f59d-89dd-4cfa-9b4a-5a9e479a933e
ITA	34870	2022-02-19	 5:00pm	W		MILW                       	vs		WSU                        	 	   	N	 	d1/d2  	2022-02-19T22:00Z			e5a4713d-8cea-48a8-aed7-729fab71925d
ITA	75635	2022-02-19	12:00am	W		NEWM                       	at		DRU                        	 	   	 	 	d2     	2022-02-19T05:00Z			2cc424b8-1e66-4b39-9ff4-b31a5fbbcb41
ITA	13468	2022-02-19	 3:00am	W		GVSU                       	at		WAL                        	 	   	 	 	d2     	2022-02-19T08:00Z			c9a61331-80b2-4fba-8a1a-769faa679940
ITA	30940	2022-02-19	11:00am	W		BAR                        	at		LYNN                       	 	   	 	C	d2     	2022-02-19T16:00Z			c3f3f068-1290-4ec2-b4ae-87b3916ad3ed
ITA	13248	2022-02-19	11:00am	W		MTU                        	at		UIS                        	 	   	 	 	d2     	2022-02-19T16:00Z			d96b467b-4219-48df-8a53-84bf684cee08
ITA	69141	2022-02-19	12:00pm	W		DBAP                       	vs		HAR                        	 	   	N	 	d2     	2022-02-19T17:00Z			6467b7f7-59cc-4fe9-b0d3-e88af99da5fc
ITA	90950	2022-02-19	 2:00pm	W		CAT                        	at		FMU                        	 	   	 	 	d2     	2022-02-19T19:00Z			7569debd-2ab0-4e8e-b3ee-5d44d06e0206
ITA	 4580	2022-02-19	 2:00pm	W		ANDSC                      	at		YOUNG                      	 	   	 	 	d2     	2022-02-19T19:00Z			6a81cea1-661e-47bd-8833-7a20bb53c453
ITA	89256	2022-02-19	 4:00pm	W		NESU                       	at		DBAP                       	 	   	 	 	d2     	2022-02-19T21:00Z			d38bf0d1-e0c0-4965-a186-6514eb69ae48
ITA	51552	2022-02-19	 4:00pm	W		MNKTO                      	vs		SFSD                       	 	   	N	C	d2     	2022-02-19T21:00Z			dc67d4e1-42ba-4c30-bbd9-fc4d91c2a887
ITA	26089	2022-02-19	12:00pm	W		WNMU                       	at		HOWPN                      	 	   	 	 	d2/d3  	2022-02-19T17:00Z			be5a44b8-7348-4574-b5af-cd7eff4d3673
ITA	10879	2022-02-19	 2:00pm	W		HSIMM                      	at		SMTX                       	 	   	 	 	d3/d2  	2022-02-19T19:00Z			61a884df-86e0-4ecc-8234-2f3a27b7e7a7
ITA	10027	2022-02-19	 6:00pm	W		MSUTX                      	at		UCO                        	 	   	 	 	d3/d2  	2022-02-19T23:00Z			66adc16b-52e6-4eda-b670-89ba7efae23b
ITA	13734	2022-02-20	10:00am	W		AUGSD                      	vs		MNKTO                      	 	   	N	C	d2     	2022-02-20T15:00Z			810b323d-56a9-4341-890f-2e9e938809b3
ITA	64065	2022-02-20	10:00am	W		MUSL                       	vs		NEWM                       	 	   	N	 	d2     	2022-02-20T15:00Z			908821eb-72b4-4b0f-930b-59ad86f4d013
ITA	58857	2022-02-20	11:00am	W		TU                         	at		UIS                        	 	   	 	 	d2     	2022-02-20T16:00Z			9380b45b-f926-4f33-9dfb-a4110612360e
ITA	56153	2022-02-20	 1:00pm	W		SRU                        	at		SBU                        	 	   	 	 	d2/d1  	2022-02-20T18:00Z			ea6efc43-0a3b-47c5-9351-7e959bcec0fe
ITA	75332	2022-02-20	 3:00pm	W		ART                        	at		UCSC                       	 	   	 	 	d2/d3  	2022-02-20T20:00Z			f5ddfa7e-0b1d-4608-b678-e6bd11b7b314
ITA	50561	2022-02-20	10:00am	W		HAR                        	at		CCCC                       	 	   	 	 	d2/juco	2022-02-20T15:00Z			3df79be0-d0b3-4cf6-a917-d44ff63a706b
ITA	23207	2022-02-20	10:00am	W		TYLER                      	at		UCO                        	 	   	 	 	juco/d2	2022-02-20T15:00Z			eb181e0d-bb3f-447f-b1ea-7d04ff22f2dc
ITA	72065	2022-02-21	 3:00pm	W		ECK                        	at		FSC                        	 	   	 	C	d2     	2022-02-21T20:00Z			4ddf9c23-d2d4-4717-a68a-28dff93d779d
ITA	   89	2022-02-21	 4:00pm	W		BATES                      	at		ROL                        	 	   	 	 	d3/d2  	2022-02-21T21:00Z			32e8977b-3515-4e36-800d-b92e2b8a24af
ITA	55183	2022-02-23	 3:00pm	W		JKST                       	at		MC                         	 	   	 	 	d1/d2  	2022-02-23T20:00Z			3452a910-ca0f-418e-80f6-7fee4ad47fe8
ITA	20027	2022-02-23	 1:00pm	W		FMU                        	at		COK                        	 	   	 	 	d2     	2022-02-23T18:00Z			e9864978-3d26-4a34-9d72-a99a1fc6f437
ITA	15989	2022-02-23	 2:00pm	W		UNG                        	at		AGSTA                      	 	   	 	C	d2     	2022-02-23T19:00Z			e36503df-f14f-47fd-9548-153ec204154f
ITA	79025	2022-02-23	 4:00pm	W		FSC                        	at		ROL                        	 	   	 	C	d2     	2022-02-23T21:00Z			502e22da-38dd-4deb-9e4b-6cce2d22fb81
ITA	41330	2022-02-23	 5:00pm	W		CUI                        	at		CSULA                      	 	   	 	 	d2     	2022-02-23T22:00Z			566266e4-54de-4dd6-b955-261f0ae3aa65
ITA	61908	2022-02-23	 2:00pm	W		LYNN                       	at		STHOM                      	 	   	 	 	d2/naia	2022-02-23T19:00Z			d803412f-d256-448b-ab41-21039b42c13c
ITA	10033	2022-02-24	 3:00pm	W		ANG                        	at		SEOSU                      	 	   	 	 	d2     	2022-02-24T20:00Z			26b99f34-246b-4cff-b3c3-6695a86e49bc
ITA	81676	2022-02-24	 3:00pm	W		BRENA                      	at		GCSU                       	 	   	 	 	naia/d2	2022-02-24T20:00Z			e9fa4724-4e5e-4c13-8c0d-56bfe7042b95
ITA	36092	2022-02-25	 3:00pm	W		CSUF                       	vs		HPU                        	 	   	N	 	d1/d2  	2022-02-25T20:00Z			c166b7d4-d1c3-4736-b38e-3476ecbd19b8
ITA	37875	2022-02-25	 4:00pm	W		ANG                        	at		NESU                       	 	   	 	 	d2     	2022-02-25T21:00Z			0d86783f-f57d-4f4f-81c3-752d39626156
ITA	36960	2022-02-25	 4:30pm	W		CSULA                      	at		PLN                        	 	   	 	 	d2     	2022-02-25T21:30Z			5ce96ca3-c4f5-4e74-a83f-48d228263ed1
ITA	96601	2022-02-25	 6:00pm	W		UC                         	at		MERCY                      	 	   	 	 	d2     	2022-02-25T23:00Z			617cc13a-1e48-415c-b8a5-8bf9a13f108f
ITA	83033	2022-02-25	 9:00pm	W		UIS                        	at		DRU                        	 	   	 	 	d2     	2022-02-26T02:00Z			e32678fb-22f9-432a-b491-e7ee5485f1dd
ITA	57788	2022-02-25	11:00am	W		STHOM                      	at		ROL                        	 	   	 	 	naia/d2	2022-02-25T16:00Z			a902beb6-352b-465f-84c8-bb5fbe4b7066
ITA	74960	2022-02-26	 4:30pm	W		BELL                       	at		USI                        	 	   	 	 	d1/d2  	2022-02-26T21:30Z			54e152bc-b3df-4be8-b5f2-46e0d0fa4fa3
ITA	56589	2022-02-26	 9:00am	W		WINST                      	at		MNKTO                      	 	   	 	C	d2     	2022-02-26T14:00Z			f0b2e0ee-b6b6-408d-9dd1-45d9d11e7a16
ITA	63689	2022-02-26	 1:00pm	W		ASH                        	at		SRU                        	 	   	 	 	d2     	2022-02-26T18:00Z			7934c403-7e0b-496c-b2a9-3a6ed90d4b35
ITA	30265	2022-02-26	 1:00pm	W		YOUNG                      	at		NGC                        	 	   	 	 	d2     	2022-02-26T18:00Z			72e0297e-d990-4afe-9aac-649fffd5cafb
ITA	39997	2022-02-26	 2:00pm	W		FSMTH                      	at		HAR                        	 	   	 	 	d2     	2022-02-26T19:00Z			846f4aa1-9190-4abd-ba4b-aa6915924dc4
ITA	86876	2022-02-26	 2:00pm	W		UIS                        	vs		WUT                        	 	   	N	 	d2     	2022-02-26T19:00Z			d8c3213c-64a6-4e43-93bd-8bcc6d750f84
ITA	18815	2022-02-26	 2:30pm	W		UNG                        	at		QUC                        	 	   	 	 	d2     	2022-02-26T19:30Z			cbfdd379-b76e-47b5-adc7-90da09c428ce
ITA	48840	2022-02-26	 3:00pm	W		ART                        	at		CSUS                       	 	   	 	 	d2     	2022-02-26T20:00Z			add9af1d-e446-445b-8aca-5ea89515714f
ITA	15950	2022-02-26	 3:00pm	W		PBAU                       	at		TAMP                       	 	   	 	C	d2     	2022-02-26T20:00Z			75e46bfa-64dd-4b85-ab29-75ef04480c87
ITA	99457	2022-02-26	12:00pm	W		BATES                      	at		FSC                        	 	   	 	 	d3/d2  	2022-02-26T17:00Z			99a7d71d-7bf8-42ae-8200-1ee6b58be618
ITA	76117	2022-02-27	 9:30am	W		UIU                        	at		MNKTO                      	 	   	 	C	d2     	2022-02-27T14:30Z			69407f82-8c5d-4030-9723-571ca502fa53
ITA	 3503	2022-02-27	11:00am	W		UNG                        	at		WING                       	 	   	 	 	d2     	2022-02-27T16:00Z			710aae86-bd0f-4106-8490-42d081db9eda
ITA	67181	2022-02-27	11:30am	W		WUT                        	at		DRU                        	 	   	 	 	d2     	2022-02-27T16:30Z			df7554e8-38fe-4688-a2fe-578a2c9d988e
ITA	54749	2022-02-27	12:00pm	W		EMBR                       	at		TAMP                       	 	   	 	C	d2     	2022-02-27T17:00Z			4f516f0d-6479-40e2-b197-52a307925456
ITA	52119	2022-02-27	 2:00pm	W		UMSL                       	at		HAR                        	 	   	 	 	d2     	2022-02-27T19:00Z			e84d9cc4-c71d-450b-b4d4-56b5203785e3
ITA	73185	2022-02-27	12:00pm	W		A&MKN                      	at		UTRGV                      	 	   	 	 	d2/d1  	2022-02-27T17:00Z			fa6d43e8-66ed-4e8c-927c-600f7253be88
ITA	95008	2022-02-27	 2:00pm	W		MERCY                      	at		SBU                        	 	   	 	 	d2/d1  	2022-02-27T19:00Z			9f023de0-ce17-47e0-ad64-8c8af7e06d4f
ITA	75367	2022-02-28	11:00am	W		MSUM                       	vs		WARTB                      	 	   	N	 	d2/d3  	2022-02-28T16:00Z			67b31290-d041-437d-ad04-bd525d13044a
ITA	13499	2022-03-01	 2:00pm	W		ANDSC                      	at		TUSC                       	 	   	 	C	d2     	2022-03-01T19:00Z			f237ff11-36a0-4a5a-8358-a4411de8f453
ITA	30148	2022-03-01	 3:00pm	W		TU                         	at		FMU                        	 	   	 	 	d2     	2022-03-01T20:00Z			1c41a33b-e081-42a1-bc6b-0cdad2719e9d
ITA	60286	2022-03-01	 3:00pm	W		VAL                        	at		LEO                        	 	   	 	 	d2     	2022-03-01T20:00Z			089bc111-46c5-4dea-a66f-6368138c2622
ITA	82290	2022-03-01	 3:30pm	W		ECK                        	at		ROL                        	 	   	 	C	d2     	2022-03-01T20:30Z			5f13b5f5-1f1a-48a7-925c-259a496f8b89
ITA	98812	2022-03-01	10:00am	W		MERCY                      	at		SFU                        	 	   	 	 	d2/d1  	2022-03-01T15:00Z			164adf8e-fba0-42fc-b11e-815b2c2148a5
ITA	27103	2022-03-01	11:00am	W		MERCY                      	at		SFC                        	 	   	 	 	d2/d1  	2022-03-01T16:00Z			f8206cfe-8892-4bee-8ed7-cffb9a0d2d45
ITA	41764	2022-03-02	 2:00pm	W		LEE                        	vs		YOUNG                      	 	   	N	 	d2     	2022-03-02T19:00Z			994c7d88-49c0-4461-b746-9d3c62dec207
ITA	77527	2022-03-02	 3:30pm	W		DAVEN                      	at		ROL                        	 	   	 	 	d2     	2022-03-02T20:30Z			b0cee7d5-6ee9-4f73-b96c-886b53ac26ed
ITA	80103	2022-03-03	 3:00pm	W		HAR                        	at		OUA                        	 	   	 	C	d2     	2022-03-03T20:00Z			d91df176-b7c9-4670-819e-37292a55b6d2
ITA	21278	2022-03-03	 4:00pm	W		UTPB                       	at		ANG                        	 	   	 	C	d2     	2022-03-03T21:00Z			81c045a7-d49e-4231-8296-5787ea24f66c
ITA	21594	2022-03-03	 3:00pm	W		KEISR                      	at		LYNN                       	 	   	 	 	naia/d2	2022-03-03T20:00Z			6a197798-f6e1-493b-a024-4da1ca132465
ITA	71447	2022-03-04	 3:00pm	W		CSLB                       	vs		HPU                        	 	   	N	 	d1/d2  	2022-03-04T20:00Z			1a967ca7-7913-420b-9ac8-83f1eb2c808e
ITA	 2789	2022-03-04	12:00am	W		MSUD                       	at		NEWM                       	 	   	 	 	d2     	2022-03-04T05:00Z			d10946ee-2faa-4c45-b3a0-5458412a0f9f
ITA	10092	2022-03-04	 2:00pm	W		SEOSU                      	vs		WUT                        	 	   	N	 	d2     	2022-03-04T19:00Z			7ae11a60-51d5-41ba-a19e-c98ec7da619c
ITA	80574	2022-03-04	 3:00pm	W		AUBM                       	at		LEO                        	 	   	 	 	d2     	2022-03-04T20:00Z			da5d3b37-426d-49d2-9f2a-37f529c6f166
ITA	69326	2022-03-04	 3:00pm	W		BEN                        	at		FMU                        	 	   	 	 	d2     	2022-03-04T20:00Z			89280872-c215-48ea-8d49-a70ad43121c7
ITA	80104	2022-03-04	 3:30pm	W		ROL                        	at		EFSC                       	 	   	 	 	d2/juco	2022-03-04T20:30Z			5b6357f4-39ef-46fc-acbd-30c66bfdaaaa
ITA	95218	2022-03-04	 1:00pm	W		AVER                       	at		SHAW                       	 	   	 	 	d3/d2  	2022-03-04T18:00Z			3459f4e4-4a52-4f80-9349-eccf3da34fc8
ITA	10897	2022-03-05	 2:00pm	W		UCI                        	at		CSULA                      	 	   	 	 	d1/d2  	2022-03-05T19:00Z			285ea129-3be2-46d0-b175-76c92d09669f
ITA	76076	2022-03-05	 1:00am	W		ANG                        	vs		SWB                        	 	   	N	 	d2     	2022-03-05T06:00Z			70ac5f10-de0d-4fd2-acf6-af89548758ef
ITA	51836	2022-03-05	 8:30am	W		TAMP                       	vs		TU                         	 	   	N	 	d2     	2022-03-05T13:30Z			1ea95e24-de16-4cec-b651-2fbf2786ba4a
ITA	99778	2022-03-05	10:00am	W		YOUNG                      	at		BAC                        	 	   	 	 	d2     	2022-03-05T15:00Z			5202897b-c33a-4402-915d-fd8e214cd00e
ITA	60696	2022-03-05	10:00am	W		NEWM                       	at		ROCKH                      	 	   	 	 	d2     	2022-03-05T15:00Z			f7c977ea-3284-4d83-b6a1-c185b4a8e3a8
ITA	74736	2022-03-05	 2:00pm	W		YOUNG                      	at		BAC                        	 	   	 	 	d2     	2022-03-05T19:00Z			56d2ef44-aee2-40bb-8f08-e0b33aa5fee3
ITA	 4170	2022-03-05	 2:00pm	W		LYNN                       	at		PBAU                       	 	   	 	C	d2     	2022-03-05T19:00Z			e5658a4c-5d3e-46f8-91bd-9a4ff0545e14
ITA	40394	2022-03-05	 2:00pm	W		WISE                       	at		ANDSC                      	 	   	 	C	d2     	2022-03-05T19:00Z			4499a455-4fdd-43b2-b707-98eda7b92816
ITA	45503	2022-03-05	 3:00pm	W		DUCA                       	at		ART                        	 	   	 	 	d2     	2022-03-05T20:00Z			e06dd6ca-c8b4-4329-9399-7079459cf575
ITA	59111	2022-03-05	11:00am	W		WUT                        	at		MSUTX                      	 	   	 	 	d2/d3  	2022-03-05T16:00Z			f9f7bb31-ee50-4028-9a67-24561850dbb8
ITA	43502	2022-03-06	11:00am	W		UTRGV                      	at		SMTX                       	 	   	 	 	d1/d2  	2022-03-06T16:00Z			cb19b09a-5331-4931-8020-6ebf5bb0b455
ITA	55946	2022-03-06	 2:30pm	W		UTRGV                      	at		SMTX                       	 	   	 	 	d1/d2  	2022-03-06T19:30Z			d10aadc6-dbbf-484e-9d57-e74893e0ac32
ITA	44581	2022-03-06	 3:00pm	W		ARMY                       	vs		HPU                        	 	   	N	 	d1/d2  	2022-03-06T20:00Z			01b0b346-8e03-4051-8e13-8a5aec2f47bb
ITA	60122	2022-03-06	 7:00am	W		GVSU                       	at		SPHC                       	 	   	 	 	d2     	2022-03-06T12:00Z			89809388-6e20-4b4e-b3b2-0038ccabb497
ITA	28238	2022-03-06	10:00am	W		NEWM                       	at		WJC                        	 	   	 	 	d2     	2022-03-06T15:00Z			edd55c23-4509-4b00-a3d7-19b782ea30ff
ITA	97625	2022-03-06	11:00am	W		YOUNG                      	at		JCSU                       	 	   	 	 	d2     	2022-03-06T16:00Z			2dd64bfe-d80b-4b09-95e6-a2b3f3a7bf61
ITA	72623	2022-03-06	 1:00pm	W		UNG                        	at		GCSU                       	 	   	 	C	d2     	2022-03-06T18:00Z			47e29835-f130-41b9-b1bc-ba9472550829
ITA	64173	2022-03-06	 2:00pm	W		CSUP                       	vs		MNKTO                      	 	   	N	 	d2     	2022-03-06T19:00Z			1767d858-39a8-4103-b592-b6836ceaea26
ITA	67582	2022-03-06	 2:00pm	W		NEW                        	at		ANDSC                      	 	   	 	C	d2     	2022-03-06T19:00Z			16f64500-d1fd-4c03-bbb5-3f3812bd9233
ITA	94977	2022-03-06	11:00am	W		A&MKN                      	at		PVA&M                      	 	   	 	 	d2/d1  	2022-03-06T16:00Z			f6abd128-b45c-4116-a05f-8e330d2a7efa
ITA	32632	2022-03-07	 4:00pm	W		MNKTO                      	at		UNK                        	 	   	 	 	d2     	2022-03-07T21:00Z			0e41480c-efba-4c18-97b4-eeb314a76a48
ITA	20108	2022-03-08	 7:00am	W		GVSU                       	at		UWF                        	 	   	 	 	d2     	2022-03-08T12:00Z			8a144784-9993-4f7e-ac83-29f086c37088
ITA	59275	2022-03-08	12:00pm	W		BAR                        	vs		MERCY                      	 	   	N	 	d2     	2022-03-08T17:00Z			3e3a3c5a-44e4-430c-92f5-ceb9ba2a7b5a
ITA	72548	2022-03-08	12:00pm	W		Northwood University/MI (W)	at		FSC                        	 	   	 	 	d2     	2022-03-08T17:00Z	2f3f8a58-de43-4b95-8cc7-232961268f3c		2ecbc3d7-7543-4e80-a001-eb08cf832f73
ITA	77450	2022-03-08	 1:00pm	W		CAT                        	at		YOUNG                      	 	   	 	 	d2     	2022-03-08T18:00Z			263df82b-b5d9-41c7-ad00-b154703379a1
ITA	13332	2022-03-08	 2:00pm	W		LYNN                       	vs		WING                       	 	   	N	 	d2     	2022-03-08T19:00Z			8cd0a7b5-2ebf-4a41-a04c-f140bccb6c6a
ITA	 7415	2022-03-08	 3:00pm	W		TXTYL                      	at		LEO                        	 	   	 	 	d2     	2022-03-08T20:00Z			758003f5-c979-4c87-9b48-e82ea05e8218
ITA	35614	2022-03-08	 4:00pm	W		UTPB                       	at		SCHR                       	 	   	 	 	d2/d3  	2022-03-08T21:00Z			4a5df07b-82f4-4815-9d50-00fa7921dca9
ITA	29945	2022-03-09	11:00am	W		UTPB                       	at		A&MKN                      	 	   	 	 	d2     	2022-03-09T16:00Z			ab4c4ba7-36ca-4112-998f-da4863609c24
ITA	79681	2022-03-09	12:00pm	W		MNKTO                      	at		MWSU                       	 	   	 	 	d2     	2022-03-09T17:00Z			7877901f-377c-4b54-8fd8-b290a4da9845
ITA	 5399	2022-03-09	 3:00pm	W		HPU                        	at		ART                        	 	   	 	 	d2     	2022-03-09T20:00Z			67786607-fa7b-489f-8669-53dd361a1941
ITA	57395	2022-03-09	 3:00pm	W		FERR                       	at		LEO                        	 	   	 	 	d2     	2022-03-09T20:00Z			8579e63f-c921-4c6b-9ff2-9ecdf016109a
ITA	77482	2022-03-09	 3:00pm	W		NWMO                       	at		HAR                        	 	   	 	 	d2     	2022-03-09T20:00Z			b15425f7-a9bf-416d-b67b-c15428b5cb1d
ITA	18328	2022-03-09	 3:30pm	W		TXTYL                      	at		ROL                        	 	   	 	 	d2     	2022-03-09T20:30Z			9b091306-2f6c-4032-9c32-65023cf2a265
ITA	21188	2022-03-09	 5:00pm	W		MCU                        	at		CSULA                      	 	   	 	 	naia/d2	2022-03-09T22:00Z			ebb1672f-2280-4e5c-9abe-5ee8cffe3d8a
ITA	63025	2022-03-09	 9:00am	W		NCWES                      	vs		WINST                      	 	   	N	 	d3/d2  	2022-03-09T14:00Z			9f57ba49-e8e5-4683-a74a-d9f0ee03b98f
ITA	41178	2022-03-10	 3:00pm	W		UNCG                       	at		ROL                        	 	   	 	 	d1/d2  	2022-03-10T20:00Z			05679086-8be9-4218-af48-f302f7f7d37d
ITA	35589	2022-03-10	11:00am	W		UCO                        	at		SEOSU                      	 	   	 	 	d2     	2022-03-10T16:00Z			5013aa0f-2f4b-4853-a92b-666a0f96f008
ITA	57154	2022-03-10	11:00am	W		SWU                        	at		YOUNG                      	 	   	 	 	d2     	2022-03-10T16:00Z			ef18779d-abea-440e-a506-18e208da6a4a
ITA	77949	2022-03-10	 3:00pm	W		ATU                        	at		HAR                        	 	   	 	 	d2     	2022-03-10T20:00Z			ca948096-dea7-474b-8eb0-15a344201135
ITA	53693	2022-03-10	 3:00pm	W		FPU                        	vs		HPU                        	 	   	N	C	d2     	2022-03-10T20:00Z			b27c05db-7d01-4e02-8aab-44ee85bea8c5
ITA	84420	2022-03-10	 3:00pm	W		SULRS                      	at		WNMU                       	 	   	 	 	d3/d2  	2022-03-10T20:00Z			57ff76e3-1b17-43dc-b852-fa9e88c53eb0
ITA	49129	2022-03-10	 1:00pm	W		WSU                        	at		STHOM                      	 	   	 	 	d2/naia	2022-03-10T18:00Z			9fd1ea3d-a90a-491c-99b1-f9be2ae9a93e
ITA	19110	2022-03-11	12:00pm	W		DUQ                        	at		PBAU                       	 	   	 	 	d1/d2  	2022-03-11T17:00Z			ad2e1eb5-b105-4ab2-9af9-dc0d8226ef09
ITA	57453	2022-03-11	 8:00am	W		GVSU                       	at		W AL                       	 	   	 	 	d2     	2022-03-11T13:00Z			063285e6-3b44-4179-bd65-45aabbda3e83
ITA	27350	2022-03-11	 3:00pm	W		UCO                        	at		ANG                        	 	   	 	 	d2     	2022-03-11T20:00Z			31244c98-3d0d-4893-9f6f-b9ee24a049f9
ITA	12581	2022-03-11	 3:00pm	W		DLST                       	at		LEO                        	 	   	 	 	d2     	2022-03-11T20:00Z			1c4d5a9b-c8c7-4645-810c-89bd325504f6
ITA	80056	2022-03-11	12:00am	W		NEWM                       	at		OZARK                      	 	   	 	 	d2/d3  	2022-03-11T05:00Z			c1e02639-2e5d-4f7b-9611-5de5a15a6c65
ITA	56988	2022-03-12	10:00am	W		DBAP                       	at		LEO                        	 	   	 	 	d2     	2022-03-12T15:00Z			cb5df178-ce46-486e-9d21-9a4de6eb78db
ITA	63142	2022-03-12	11:00am	W		ERSK                       	at		FMU                        	 	   	 	C	d2     	2022-03-12T16:00Z			3089ec99-f4d0-4be4-8849-78818439a2d7
ITA	  602	2022-03-12	12:00pm	W		UNK                        	at		ANG                        	 	   	 	 	d2     	2022-03-12T17:00Z			78a2b093-7da4-448d-8d71-c8b487ece1b8
ITA	46497	2022-03-12	 1:00pm	W		NESU                       	at		SEOSU                      	 	   	 	 	d2     	2022-03-12T18:00Z			bb77e940-4737-423e-b219-af57402fedf0
ITA	54800	2022-03-12	 1:00pm	W		SRU                        	at		SAVSU                      	 	   	 	 	d2     	2022-03-12T18:00Z			d237dec1-0d42-4442-9c87-18aa91e2a5e1
ITA	36253	2022-03-12	 2:00pm	W		WUT                        	at		APU                        	 	   	 	 	d2     	2022-03-12T19:00Z			f3a330fe-7d9f-4675-9a10-6da889558ee5
ITA	34566	2022-03-12	 2:00pm	W		WSU                        	at		LYNN                       	 	   	 	 	d2     	2022-03-12T19:00Z			47a703b0-037a-49ce-ba8b-9f143c76ddd0
ITA	17610	2022-03-12	 3:00pm	W		MWSU                       	at		HAR                        	 	   	 	 	d2     	2022-03-12T20:00Z			6c392e55-dc2a-4167-97a5-221fbf41181f
ITA	 6418	2022-03-12	11:30am	W		MESA                       	at		DIX                        	 	   	 	 	d2/d1  	2022-03-12T16:30Z			e8701bcb-6f14-4648-854e-47a2c1c44233
ITA	24207	2022-03-12	 4:00pm	W		MESA                       	at		DIX                        	 	   	 	 	d2/d1  	2022-03-12T21:00Z			9fbc0ca2-2251-4328-9367-9e061e547f52
ITA	28976	2022-03-12	10:00am	W		HOWPN                      	vs		NEWM                       	 	   	N	 	d3/d2  	2022-03-12T15:00Z			bfc319f0-d52a-41c2-9089-d383434aa2b1
ITA	 2579	2022-03-12	 1:00pm	W		KEISR                      	at		ROL                        	 	   	 	 	naia/d2	2022-03-12T18:00Z			199106d6-ba0f-4c25-a0aa-d67925cff421
ITA	23973	2022-03-13	12:00am	W		NEWM                       	at		SAU                        	 	   	 	 	d2     	2022-03-13T05:00Z			5809d0cd-3a37-4e2f-a100-deaeade10759
ITA	83333	2022-03-13	11:00am	W		UIS                        	at		LMU                        	 	   	 	 	d2     	2022-03-13T15:00Z			cafdd185-814d-4b14-87a1-d28fd7881a85
ITA	95098	2022-03-13	 1:00pm	W		SWB                        	at		HAR                        	 	   	 	 	d2     	2022-03-13T17:00Z			6dd3418d-7719-4c2f-8b28-736f63d89ee1
ITA	87407	2022-03-13	 3:00pm	W		DBAP                       	at		TAMP                       	 	   	 	 	d2     	2022-03-13T19:00Z			00480388-0d5a-434d-9ca1-c701ba7cdd1d
ITA	55607	2022-03-13	 4:00pm	W		HPU                        	vs		WUT                        	 	   	N	 	d2     	2022-03-13T20:00Z			b00e8c09-3e47-4ac4-82e8-549dcfc070b3
ITA	99882	2022-03-13	12:00pm	W		WNMU                       	at		COLC                       	 	   	 	 	d2/d3  	2022-03-13T16:00Z			2d47461e-038a-401d-8771-76c3bee33eb1
