---
season: 2021-22
division: naia
gender: men
description: composite schedule/scoreboard
updated: 2022-01-21
past: 118 (29%)
future: 290 (71%)
completed: 110 (93%)
unreported: 8 (7%)
sources:
  ITA: 364
  Conferences: 44
itaIds: 364
total: 408
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
SSAC	25233	2022-03-19	 1:00pm	M		TOUG 	vs		WCARY	 	   	N	C	naia     	2022-03-19T17:00Z	                                    		Macon, GA		
 ITA	76335	2022-03-19	 2:00pm	M		OLIVT	at		WWOOD	 	   	 	 	naia     	2022-03-19T18:00Z	06b24620-df56-40f6-a864-d732f9622336				
 ITA	65611	2022-03-19	 2:00pm	M		TMORE	at		BTHTN	 	   	 	C	naia     	2022-03-19T18:00Z	d1fd6447-90be-4f1b-a00b-efec2a284ffa				
 ITA	28466	2022-03-19	 3:00pm	M		JES  	at		SDCHR	 	   	 	C	naia     	2022-03-19T19:00Z	639f40b5-f0bf-4a65-9501-fadaead0adc8				
 ITA	27520	2022-03-19	 4:00pm	M		LCIDA	at		WHITW	 	   	 	 	naia/d3  	2022-03-19T20:00Z	331dcf76-2cbb-4d5b-8fb0-80a01b8ff8cf				
 ITA	 3462	2022-03-19	 4:00pm	M		TXWES	at		BTHEL	 	   	 	 	naia     	2022-03-19T20:00Z	d71685ac-87eb-4ba8-a86f-83b8e54f646f				
 ITA	59351	2022-03-19	 5:00pm	M		CORNR	at		LTECH	 	   	 	C	naia     	2022-03-19T21:00Z	542674e5-3d3a-4480-aa44-f8de180aa75b				
 ITA	53782	2022-03-20	12:00pm	M		CAP  	at		LOUR 	 	   	 	 	d3/naia  	2022-03-20T16:00Z	f3b09c24-69c1-4d52-9298-087a3eaa1da5				
 ITA	 2873	2022-03-20	 2:00pm	M		MIDLN	at		WWOOD	 	   	 	 	naia     	2022-03-20T18:00Z	c285d41c-e515-4dca-a00c-65f5bacbe590				
 ITA	25316	2022-03-20	 6:00pm	M		GCOL 	at		CUMBD	 	   	 	C	naia     	2022-03-20T22:00Z	19f74bce-d1cd-4dff-af05-336ce52e6aee				
SSAC	25094	2022-03-21	    TBA	M		MIDGA	vs		SEAST	 	   	N	 	naia     	                 	                                    		Orlando, FL		
 ITA	80754	2022-03-22	 2:00pm	M		GUST 	at		SDCHR	 	   	 	 	d3/naia  	2022-03-22T18:00Z	bab603b2-6c21-4886-ae9c-1781380ad102				
 ITA	 6471	2022-03-22	 3:00pm	M		McPH 	at		WUT  	 	   	 	 	naia/d2  	2022-03-22T19:00Z	34c19626-b0e0-4a70-b0a3-23e9b189a22f				
 ITA	 4933	2022-03-23	 2:00pm	M		CHRBR	at		BTHTN	 	   	 	 	d2/naia  	2022-03-23T18:00Z	4f454ae0-93fa-4b9c-8b92-ba17e9493a4b				
 ITA	22766	2022-03-23	 2:00pm	M		CUMBD	at		LINDW	 	   	 	C	naia     	2022-03-23T18:00Z	e9a29f41-a5f8-477f-8295-7629d8766d13				
SSAC	25095	2022-03-24	    TBA	M		AVEMA	vs		MIDGA	 	   	N	 	naia     	                 	                                    		Orlando, FL		
 ITA	27235	2022-03-24	11:00am	M		McPH 	at		BTHNY	 	   	 	C	naia     	2022-03-24T15:00Z	3d6c0a79-41c9-4796-b593-c4b16143e018				
 ITA	86665	2022-03-24	12:00pm	M		LEW  	at		USFIL	 	   	 	 	d2/naia  	2022-03-24T16:00Z	38d81b72-df02-4836-9ce5-0016b538eb4c				
SSAC	25239	2022-03-24	 1:00pm	M		WCARY	at		BLUEM	 	   	 	C	naia     	2022-03-24T17:00Z	                                    		New Albany, MS		
 ITA	15933	2022-03-24	 3:00pm	M		GUST 	at		HOINT	 	   	 	 	d3/naia  	2022-03-24T19:00Z	2815db70-c653-43eb-8a08-3cb9b5101ea6				
 ITA	59773	2022-03-24	 3:30pm	M		GUST 	at		WESTM	 	   	 	 	d3/naia  	2022-03-24T19:30Z	a3a58af9-6d00-4082-bb59-2a0e99cf48d0				
 ITA	18095	2022-03-24	 4:00pm	M		BTHEL	at		SWSTR	 	   	 	C	naia     	2022-03-24T20:00Z	f7e17cda-ffe8-41dd-b595-6591c881843b				
 ITA	34565	2022-03-24	 5:00pm	M		TEXAR	at		MCMUR	 	   	 	 	naia/d3  	2022-03-24T21:00Z	89fbd0b2-f61b-4b41-ac1b-2ce6696f172b				
SSAC	25176	2022-03-25	    TBA	M		MOBIL	at		AVEMA	 	   	 	 	naia     	                 	                                    		Ave Maria, FL		
 ITA	89281	2022-03-25	 1:00am	M		LTECH	at		CONMI	 	   	 	C	naia     	2022-03-25T05:00Z	ac5496ad-5f57-4d87-994c-56191f035f78				
 ITA	36379	2022-03-25	 2:00am	M		DIL  	at		JKST 	 	   	 	 	naia/d1  	2022-03-25T06:00Z	7c0fc4dc-20e3-436c-92b2-80832b02e750				
 ITA	94204	2022-03-25	10:00am	M		MOBAP	at		CUMBD	 	   	 	 	naia     	2022-03-25T14:00Z	4e45365b-f980-411b-86ea-51ff418ccfe7				
 ITA	29634	2022-03-25	 3:00pm	M		TEXAR	at		HSIMM	 	   	 	 	naia/d3  	2022-03-25T19:00Z	a8e105f3-3de8-4205-8fb4-3e98e5d09215				
 ITA	93092	2022-03-25	 4:00pm	M		AZCHR	at		JES  	 	   	 	C	naia     	2022-03-25T20:00Z	16bc67d7-86e8-465a-88e6-8c16bf35a47d				
 ITA	78852	2022-03-25	 4:00pm	M		GCSEM	at		WWOOD	 	   	 	 	naia     	2022-03-25T20:00Z	e0f11d6c-4dde-44b9-bfe3-db29e9795040				
 ITA	54107	2022-03-25	 6:30pm	M		OUAZ 	at		ARC  	 	   	 	 	naia/juco	2022-03-25T22:30Z	047a7869-7373-4786-9491-5a718291d1e3				
SSAC	25177	2022-03-26	    TBA	M		MOBIL	at		SEAST	 	   	 	 	naia     	                 	                                    		Lakeland, FL		
 ITA	88911	2022-03-26	10:00am	M		SWSTR	at		WWOOD	 	   	 	 	naia     	2022-03-26T14:00Z	a42b1e30-7aef-4fc0-9baf-d6b93c13fd20				
 ITA	 8869	2022-03-26	11:00am	M		BTHNY	at		BTHEL	 	   	 	C	naia     	2022-03-26T15:00Z	74751a1c-d145-429a-a782-d36049c46128				
 ITA	89782	2022-03-26	11:00am	M		CONMI	at		FRANK	 	   	 	 	naia/d3  	2022-03-26T15:00Z	8eb85abb-eefb-43a0-9250-0e9c94c33299				
 ITA	60538	2022-03-26	11:00am	M		HUNTU	at		CUMBD	 	   	 	 	naia     	2022-03-26T15:00Z	8e9d310d-534d-456a-bf9b-8b40ede3e0f3				
 ITA	95374	2022-03-26	11:00am	M		McPH 	at		OTT  	 	   	 	C	naia     	2022-03-26T15:00Z	a7111f6d-c9d7-437c-820c-058eb7988d1c				
 ITA	85184	2022-03-26	 1:00pm	M		AZCHR	at		ARC  	 	   	 	 	naia/juco	2022-03-26T17:00Z	2aa1ab22-ceb9-42fc-a880-fab66d0ab26e				
 ITA	91249	2022-03-26	 1:00pm	M		NWCIA	vs		WARTB	 	   	N	 	naia/d3  	2022-03-26T17:00Z	761dacf1-3b39-44d6-a489-fb105d73f4d9				
 ITA	10083	2022-03-26	 2:00pm	M		BTHTN	at		CMBDS	 	   	 	C	naia     	2022-03-26T18:00Z	ef247a3b-ce9b-4c82-ad7e-1af4eeb394a1				
 ITA	75307	2022-03-26	 3:00pm	M		KEISR	at		SCAD 	 	   	 	C	naia     	2022-03-26T19:00Z	8f4ec697-a96f-4880-acbd-c8465cac3f72				
 ITA	 2066	2022-03-26	 5:00pm	M		AQUIN	at		LTECH	 	   	 	C	naia     	2022-03-26T21:00Z	5bc8f349-3d2d-4aff-a487-3094688a00cf				
 ITA	42455	2022-03-26	 5:00pm	M		OUAZ 	at		JES  	 	   	 	C	naia     	2022-03-26T21:00Z	9b30dd1e-06a9-454e-98a5-3d2f7fba0270				
 ITA	49572	2022-03-27	11:00am	M		ROCKH	at		WWOOD	 	   	 	 	d2/naia  	2022-03-27T15:00Z	4683d37d-2d71-4deb-b1bf-29e58e0cc84e				
 ITA	85462	2022-03-27	 1:00pm	M		AVER 	at		BLUEF	 	   	 	 	d3/naia  	2022-03-27T17:00Z	5e003933-de5e-45ca-a032-d10b7f442668				
 ITA	64123	2022-03-27	 2:00pm	M		BTHTN	at		PIKE 	 	   	 	C	naia     	2022-03-27T18:00Z	dbcacd06-ef04-4cff-9069-2049fd46a54e				
 ITA	86824	2022-03-29	 2:00pm	M		CSTR 	at		LEW  	 	   	 	 	naia/d2  	2022-03-29T18:00Z	87b31e39-afff-4d18-976c-594611e5597d				
 ITA	44295	2022-03-29	 4:00pm	M		JES  	at		FLC  	 	   	 	 	naia/juco	2022-03-29T20:00Z	9101ed94-751f-4cb5-94d0-cc3514f03a56				
 ITA	72536	2022-03-30	 4:00pm	M		BTHEL	at		TABOR	 	   	 	C	naia     	2022-03-30T20:00Z	d8bf7670-2286-4e0c-aa85-395344eb7c35				
 ITA	 5548	2022-03-30	 4:30pm	M		STERL	at		McPH 	 	   	 	C	naia     	2022-03-30T20:30Z	ef4d9622-810f-4442-9dac-80254eb381e3				
SSAC	26099	2022-03-31	    TBA	M		DIL  	vs		FNU  	 	   	N	C	naia     	                 	                                    		Montgomery, AL		
SSAC	25178	2022-03-31	11:00am	M		MIDGA	vs		MOBIL	 	   	N	C	naia     	2022-03-31T15:00Z	                                    		Montgomery, AL		
SSAC	26100	2022-04-01	    TBA	M		DIL  	vs		TOUG 	 	   	N	C	naia     	                 	                                    		Montgomery, AL		
SSAC	25179	2022-04-01	11:00am	M		MOBIL	vs		TOUG 	 	   	N	C	naia     	2022-04-01T15:00Z	                                    		Montgomery, AL		
 ITA	23144	2022-04-01	12:00pm	M		SCST 	at		SCAD 	 	   	 	 	d1/naia  	2022-04-01T16:00Z	1e44d8d8-3248-4cd6-bd52-14316a58d1c4				
 ITA	23828	2022-04-01	 1:00pm	M		CSTR 	vs		WWOOD	 	   	N	 	naia     	2022-04-01T17:00Z	54d86c52-446c-438a-992c-0f721bfee2cb				
 ITA	76395	2022-04-01	 3:00pm	M		LINDW	at		BTHTN	 	   	 	C	naia     	2022-04-01T19:00Z	bc51cab2-89cc-41f5-b0cf-d8366f4f6470				
 ITA	87255	2022-04-01	 3:30pm	M		JES  	at		WCLFF	 	   	 	C	naia     	2022-04-01T19:30Z	f5408747-1f51-4b9b-810b-186e9c2f635e				
SSAC	25180	2022-04-02	11:00am	M		FNU  	vs		MOBIL	 	   	N	C	naia     	2022-04-02T15:00Z	                                    		Montgomery, AL		
 ITA	18369	2022-04-02	11:00am	M		TMORE	at		CUMBD	 	   	 	C	naia     	2022-04-02T15:00Z	e93f0ab2-f3c2-4a99-9c81-390f55ce71a2				
 ITA	71457	2022-04-02	 1:00pm	M		DIL  	vs		TEXAR	 	   	N	 	naia     	2022-04-02T17:00Z	b6681fcf-f218-4605-b582-cbf2a3b20087				
 ITA	40784	2022-04-02	 3:00pm	M		JES  	at		HOINT	 	   	 	C	naia     	2022-04-02T19:00Z	0bae4639-5c33-4674-8bd3-19af3ddb96cd				
 ITA	 9341	2022-04-02	 4:00pm	M		McPH 	at		OKWES	 	   	 	C	naia     	2022-04-02T20:00Z	7d5701c3-d1f7-4294-b53b-e4c124230219				
 ITA	15868	2022-04-02	 4:00pm	M		OTT  	at		BTHEL	 	   	 	C	naia     	2022-04-02T20:00Z	b7bfa0df-9b30-4cd5-aafb-7380c737aa9a				
 ITA	42914	2022-04-02	 6:00pm	M		CMS  	at		WESTM	 	   	 	 	d3/naia  	2022-04-02T22:00Z	f1b80e81-6597-4682-852d-21b4dcad5aaa				
 ITA	21972	2022-04-02	11:00pm	M		POINT	at		BTHTN	 	   	 	 	naia     	2022-04-03T03:00Z	ceb1ee66-cb30-4744-89a8-9013b47c6476				
 ITA	56901	2022-04-05	11:00am	M		FHU  	at		CUMBD	 	   	 	C	naia     	2022-04-05T15:00Z	d22e9263-6a1b-44f7-a19b-c08c5783f900				
SSAC	25202	2022-04-05	 1:00pm	M		CHRBR	at		BLUEM	 	   	 	 	d2/naia  	2022-04-05T17:00Z	                                    		New Albany, MS		
 ITA	28499	2022-04-05	 3:30pm	M		BTHEL	at		WUT  	 	   	 	 	naia/d2  	2022-04-05T19:30Z	be97bf0b-a0a5-4414-b59e-cf757402e406				
 ITA	99137	2022-04-05	 5:00pm	M		WWOOD	at		MOBAP	 	   	 	C	naia     	2022-04-05T21:00Z	d771cc94-5a1d-4ffd-8e81-4f6f9853f4cd				
 ITA	18373	2022-04-06	 1:00am	M		SWSTR	at		NEWM 	 	   	 	 	naia/d2  	2022-04-06T05:00Z	07f23815-1cc7-44c4-8e6d-7fd28e3fc0d3				
 ITA	54184	2022-04-07	11:00am	M		BTHEL	at		McPH 	 	   	 	C	naia     	2022-04-07T15:00Z	4e7c9a9f-9852-413d-a1a8-46a9dbfbbf03				
 ITA	 5434	2022-04-07	11:00am	M		CUMBD	vs		MMETH	 	   	N	C	naia     	2022-04-07T15:00Z	dd577442-5d74-4427-9108-1f687e4248da				
 ITA	97657	2022-04-08	 1:00pm	M		LOYNO	at		JKST 	 	   	 	 	naia/d1  	2022-04-08T17:00Z	576e723c-e3c6-43db-a638-11ada70d514f				
 ITA	54803	2022-04-08	 2:00pm	M		MIDLN	at		CRE  	 	   	 	 	naia/d1  	2022-04-08T18:00Z	80b4d85c-f7e0-4a61-a8cc-e9d9739e0177				
 ITA	66416	2022-04-08	 2:00pm	M		MMETH	at		BTHTN	 	   	 	C	naia     	2022-04-08T18:00Z	ae019649-d0ef-4a5f-bfe1-e1ab63117104				
 ITA	75411	2022-04-08	 4:00pm	M		ASBUR	at		KENY 	 	   	 	 	naia/d3  	2022-04-08T20:00Z	e6788d67-3d19-44f4-85b8-18fe30e0d15f				
 ITA	71017	2022-04-09	11:00am	M		BTHEL	at		STERL	 	   	 	C	naia     	2022-04-09T15:00Z	3c9f6448-d38e-4b11-a733-a1a2fdc21694				
 ITA	37390	2022-04-09	 1:00pm	M		ASBUR	at		DENIS	 	   	 	 	naia/d3  	2022-04-09T17:00Z	a10b964f-d520-4850-8dea-179844b39947				
 ITA	84051	2022-04-09	 1:00pm	M		XULA 	at		JKST 	 	   	 	 	naia/d1  	2022-04-09T17:00Z	7a9ca2eb-c4ea-4dd7-a996-d5f7426f7139				
 ITA	 4791	2022-04-09	 2:00pm	M		CUMBD	at		BTHTN	 	   	 	C	naia     	2022-04-09T18:00Z	996bd493-e076-4fc6-a73d-a0a12476ba88				
 ITA	68491	2022-04-09	 3:00pm	M		SEAST	at		SCAD 	 	   	 	C	naia     	2022-04-09T19:00Z	6c049c62-9057-47d5-8601-85aa2c018cca				
 ITA	81724	2022-04-09	 4:30pm	M		FRNDS	at		McPH 	 	   	 	C	naia     	2022-04-09T20:30Z	80fc26bc-e8a5-4909-abd5-d90d4f0f1973				
 ITA	15522	2022-04-09	 4:30pm	M		LOUR 	at		FRANK	 	   	 	 	naia/d3  	2022-04-09T20:30Z	07d257c1-82a0-49a5-87ae-26c2f05626c1				
SSAC	25097	2022-04-10	12:00pm	M		SCADA	at		MIDGA	 	   	 	 	naia     	2022-04-10T16:00Z	                                    		Macon, GA		
 ITA	75919	2022-04-11	 3:00pm	M		MARYV	at		JOHN 	 	   	 	 	d3/naia  	2022-04-11T19:00Z	67138e7e-a5c4-4306-a2c7-158dbb7bdb54				
SSAC	25203	2022-04-12	 1:00pm	M		CHRBR	at		BLUEM	 	   	 	 	d2/naia  	2022-04-12T17:00Z	                                    		New Albany, MS		
 ITA	13759	2022-04-12	 4:00pm	M		WWOOD	at		MOVAL	 	   	 	 	naia     	2022-04-12T20:00Z	ef8bdb5a-851d-40b4-ad36-a9f63fb57b70				
 ITA	73738	2022-04-13	 4:00pm	M		KSWES	at		BTHEL	 	   	 	C	naia     	2022-04-13T20:00Z	03baff89-ecaf-4239-b3fe-835ab61bb833				
 ITA	66176	2022-04-15	 1:00am	M		SCAD 	at		MIDGA	 	   	 	 	naia     	2022-04-15T05:00Z	c6a976ec-a976-4482-aace-5cbef6e73bd9				
 ITA	68686	2022-04-15	 1:00pm	M		ASBUR	at		ROSHL	 	   	 	 	naia/d3  	2022-04-15T17:00Z	94780600-33a0-4bdd-b493-e78dc18ab280				
 ITA	16348	2022-04-15	 5:00pm	M		DOANE	at		CRE  	 	   	 	 	naia/d1  	2022-04-15T21:00Z	743294b4-d09a-4325-a06f-03c53172066f				
 ITA	63536	2022-04-16	11:00am	M		KSWES	at		McPH 	 	   	 	C	naia     	2022-04-16T15:00Z	50a722d1-3c2a-40c1-9258-0ea2a01f81dd				
 ITA	  152	2022-04-16	 2:00pm	M		BTHEL	at		OKWES	 	   	 	C	naia     	2022-04-16T18:00Z	0312e10d-7a58-4dbf-8df0-f91c37038263				
 ITA	28561	2022-04-16	 2:00pm	M		BTHTN	at		FHU  	 	   	 	C	naia     	2022-04-16T18:00Z	1069834f-7ef1-4f59-aa2d-3cf2defd26a9				
 ITA	25776	2022-04-16	 2:00pm	M		TEXAR	at		OUA  	 	   	 	 	naia/d2  	2022-04-16T18:00Z	4a6c34e5-eab2-455a-bda2-97a029c0272c				
 ITA	44437	2022-04-16	 4:30pm	M		GRINN	at		MIDLN	 	   	 	 	d3/naia  	2022-04-16T20:30Z	5844eee3-8cd5-4ca8-857a-4663cb749cb4				
 ITA	95594	2022-04-17	 1:00pm	M		ABRA 	at		SCAD 	 	   	 	 	juco/naia	2022-04-17T17:00Z	d2a1bfcf-6193-4294-90be-5deb441304b7				
 ITA	87103	2022-04-19	 1:00am	M		FRNDS	at		NEWM 	 	   	 	 	naia/d2  	2022-04-19T05:00Z	98c2b441-b882-4578-b7ac-fec1da6790af				
 ITA	25978	2022-04-20	 4:00pm	M		McPH 	at		TABOR	 	   	 	C	naia     	2022-04-20T20:00Z	96d619d6-ca13-4533-a737-3c02201456ac				
 ITA	98072	2022-04-21	 4:00pm	M		MIDWY	at		ASBUR	 	   	 	 	naia     	2022-04-21T20:00Z	4948ed7b-fb6d-4548-98ae-a8024d11ade6				
 ITA	62705	2022-04-22	11:00am	M		SUM  	at		SCAD 	 	   	 	 	juco/naia	2022-04-22T15:00Z	dc347b55-870e-4479-93c2-ced05ec4bf3a				
 ITA	72181	2022-04-23	 9:00am	M		CAP  	at		OHCHR	 	   	 	 	d3/naia  	2022-04-23T13:00Z	d3d953f4-5f7e-4769-807b-cbf1a6d8e410				
 ITA	63317	2022-04-23	11:00am	M		FRNDS	at		BTHEL	 	   	 	C	naia     	2022-04-23T15:00Z	44464c49-4f9c-493f-b727-76cf3ef782ec				
 ITA	10070	2022-04-23	 2:00pm	M		FRANK	at		OHCHR	 	   	 	 	d3/naia  	2022-04-23T18:00Z	4d5a862f-853c-433d-8de6-a83e58b62411				
 ITA	57174	2022-04-23	 3:00pm	M		HANOV	at		ASBUR	 	   	 	 	d3/naia  	2022-04-23T19:00Z	fecee7db-4bd0-4d48-bdae-d2b3c814e46a				
 ITA	55150	2022-04-23	 4:30pm	M		SWSTR	at		McPH 	 	   	 	C	naia     	2022-04-23T20:30Z	59161eda-d9be-4098-9fb2-926f22076356				
